CountryName,GSMOpName,MCC,MNC,ConnectionName,AccessPointName,Homepage,UserName,Password,PromptPassword,Authentication,ProxySrvrAddr,PortNum,PriNameSrvr,SndNameSrvr
Ukraine,Kyivstar,255,3,DJUICE MMS,mms.djuice.com.ua,http:\\mms.kyivstar.net,,,0,0,010.010.010.010,8080,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,Kyivstar MMS PP,mms.kyivstar.net,http:\\mms.kyivstar.net,,,0,0,010.010.010.010,8080,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,DJUICE GPRS,wap.djuice.com.ua,http:\\wap.djuice.com.ua,,,0,0,010.010.010.010,8080,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,StarPort GPRS,wap.ab.kyivstar.net,http:\\wap.starport.com.ua,,,0,0,010.010.010.010,8080,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,StarPort GPRS PP,wap.kyivstar.net,http:\\wap.starport.com.ua,,,0,0,010.010.010.010,8080,0.0.0.0,0.0.0.0
Ukraine,Life:),255,6,life:) Internet,internet,http://www.life.com.ua,,,0,0,212.058.162.230,0,0.0.0.0,0.0.0.0
Ukraine,Life:),255,6,life:) MMS,mms,http://mms.life.com.ua/cmmsc/post,,,0,0,212.058.162.230,9201,0.0.0.0,0.0.0.0
Ukraine,Life:),255,6,life:) WAP,wap,http://wap.life.com.ua,,,0,0,212.058.162.230,9201,0.0.0.0,0.0.0.0
Ukraine,UMC,255,50,UMC Internet,www.umc.ua,,,,0,0,,0,0.0.0.0,0.0.0.0
Ukraine,UMC,255,50,UMC WAP GPRS,wap.umc.ua,http://wap.umc.ua,wap,umc,0,0,192.168.10.10,9201,0.0.0.0,0.0.0.0
Ukraine,UMC,255,50,UMC MMS GPRS,mms.umc.ua,http://mmsc:8002/,mms,umc,0,0,192.168.10.10,9201,0.0.0.0,0.0.0.0
Belarus,Velcom,257,1,GPRS Internet,web.velcom.by,,web,web,0,0,,0,0.0.0.0,0.0.0.0
Belarus,Velcom,257,1,VELCOM WAP,wap.velcom.by,http://wap.velcom.by,,,0,0,212.098.161.170,8080,0.0.0.0,0.0.0.0
Belarus,Velcom,257,1,VELCOM MMS,mms.velcom.by,http://mms.velcom.by/servlets/mms,,,0,0,212.098.161.170,8080,0.0.0.0,0.0.0.0
Moldova,Moldcell,259,2,Moldcel INTERNET,internet,http://www.moldcell.md/ro/default.html,,,0,0,,0,0.0.0.0,0.0.0.0
Moldova,Moldcell,259,2,Moldcell WAP,wap,http://wap.moldcell.md,,,0,0,010.000.010.010,9401,0.0.0.0,0.0.0.0
Moldova,Moldcell,259,2,Moldcell MMS,mms,http://mms.moldcell.md/cmmsc/post,,,0,0,010.000.010.010,9401,0.0.0.0,0.0.0.0
Poland,Plus GSM,260,1,INTERNET_GPRS,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Poland,Plus GSM,260,1,VIDEO_PLUS,video.plusgsm.pl,,,,0,0,proxy.video.plusgsm.pl,554,0.0.0.0,0.0.0.0
Poland,Plus GSM,260,1,WAP_GPRS,wap.plusgsm.pl,http://wap.plusgsm.pl,,,0,0,212.2.96.16,8080,0.0.0.0,0.0.0.0
Poland,Plus GSM,260,1,MMS_GPRS,mms.plusgsm.pl,http://mms.plusgsm.pl:8002,,,0,0,212.2.96.16,8080,0.0.0.0,0.0.0.0
Poland,Plus GSM,260,1,ptt.plusgsm.pl,,,,,0,0,,0,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era Internet,erainternet,,erainternet,erainternet,0,0,,0,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era Internet TT,erainternettt,,erainternet,erainternet,0,0,,0,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era Streaming,erainternet,,erainternet,erainternet,0,0,,0,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era Omnix TT,erainternet,http://wap.eraomnix.pl,erainternet,erainternet,0,0,213.158.194.229,8080,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era Omnix,erainternet,http://wap.eraomnix.pl,erainternet,erainternet,0,0,213.158.194.229,8080,0.0.0.0,0.0.0.0
Poland,Era,260,2,Era MMS,eramms,http://mms.era.pl/servlets/mms,eramms,eramms,0,0,213.158.194.226,8080,0.0.0.0,0.0.0.0
Poland,HEYAH,260,2,GPRS Internet,heyah.pl,http://wap.heyah.pl,heyah,heyah,0,0,213.158.194.194,8080,0.0.0.0,0.0.0.0
Poland,HEYAH,260,2,Heyahwap,heyah.pl,http://wap.heyah.pl,heyah,heyah,0,0,213.158.194.194,8080,0.0.0.0,0.0.0.0
Poland,HEYAH,260,2,Heyahmms,heyahmms,http://mms.heyah.pl/servlets/mms,heyah,heyah,0,0,213.158.194.057,8080,0.0.0.0,0.0.0.0
Poland,Idea,260,3,WAP Idea GPRS,wap.idea.pl,http://wap.idea.pl,idea,idea,0,0,192.168.006.102,8080,0.0.0.0,0.0.0.0
Poland,Idea,260,3,MMS Idea GPRS,mms,http://mms.idea.pl,,,0,0,192.168.006.104,8080,0.0.0.0,0.0.0.0
Poland,ORANGE,260,3,Internet,internet,,internet,,0,0,,0,0.0.0.0,0.0.0.0
Poland,ORANGE,260,3,WAP Orange,wap,http://mobile.orange.pl,wap,wap,0,0,192.168.6.102,8080,0.0.0.0,0.0.0.0
Poland,ORANGE,260,3,MMS Orange,mms,http://mms.orange.pl,mms,mms,0,0,192.168.6.104,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,1,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,1,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,1,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,1,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,T-Mobile D,262,1,T-Mobile Internet,internet.t-mobile,http://www.t-zones.de,t-mobile,tm,0,0,,0,193.254.160.001,193.254.160.130
Germany,T-Mobile D,262,1,T-Mobile Streaming,internet.t-mobile,,t-mobile,tm,0,0,,0,193.254.160.001,193.254.160.130
Germany,T-Mobile D,262,1,T-Mobile MMS,internet.t-mobile,http://mms.t-mobile.de/servlets/mms,t-mobile,mms,0,0,172.28.23.131,8008,0.0.0.0,0.0.0.0
Germany,T-Mobile D,262,1,T-Mobile Internet,,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,Vodafone D2,262,2,VFD2-WEB-GPRS,web.vodafone.de,,vodafone,live,0,0,,0,139.7.30.125,139.7.30.126
Germany,Vodafone D2,262,2,Vodafone live! Streaming,wap.vodafone.de,,vodafone,live,0,0,,0,139.7.30.125,139.7.30.126
Germany,Vodafone D2,262,2,Vodafone live!,wap.vodafone.de,http://live.vodafone.com,vodafone,live,0,0,139.7.29.1,80,139.7.30.125,139.7.30.126
Germany,Vodafone D2,262,2,VFD2-MMS,event.vodafone.de,http://139.7.24.1/servlets/mms,vodafone,live,0,1,139.7.29.17,80,139.7.30.125,139.7.30.126
Germany,E-Plus,262,3,E-Plus Internet,internet.eplus.de,,eplus,web,0,0,,0,0.0.0.0,0.0.0.0
Germany,E-Plus,262,3,E-Plus WAP,wap.eplus.de,http://wap.eplus.de/,eplus,wap,0,0,212.23.97.9,8080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,3,E-plus MMS,mms.eplus.de,http://mms/eplus/,mms,eplus,0,0,212.23.97.153,5080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,4,E-Plus Internet,internet.eplus.de,,eplus,web,0,0,,0,0.0.0.0,0.0.0.0
Germany,E-Plus,262,4,E-Plus WAP,wap.eplus.de,http://wap.eplus.de/,eplus,wap,0,0,212.23.97.9,8080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,4,E-plus MMS,mms.eplus.de,http://mms/eplus/,mms,eplus,0,0,212.23.97.153,5080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,5,E-Plus Internet,internet.eplus.de,,eplus,web,0,0,,0,0.0.0.0,0.0.0.0
Germany,E-Plus,262,5,E-Plus WAP,wap.eplus.de,http://wap.eplus.de/,eplus,wap,0,0,212.23.97.9,8080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,5,E-plus MMS,mms.eplus.de,http://mms/eplus/,mms,eplus,0,0,212.23.97.153,5080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,6,E-Plus Internet,internet.eplus.de,,eplus,web,0,0,,0,0.0.0.0,0.0.0.0
Germany,E-Plus,262,6,E-Plus WAP,wap.eplus.de,http://wap.eplus.de/,eplus,wap,0,0,212.23.97.9,8080,0.0.0.0,0.0.0.0
Germany,E-Plus,262,6,E-plus MMS,mms.eplus.de,http://mms/eplus/,mms,eplus,0,0,212.23.97.153,5080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,7,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,7,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,7,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,7,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,8,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,8,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,8,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,8,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,9,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,9,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,9,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,9,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,10,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,10,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,10,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,10,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,11,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,11,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,11,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,11,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,12,o2 Internet,internet,,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,12,o2 Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Germany,o2 - de,262,12,o2 WAP,internet,http://wap.o2active.de,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,o2 - de,262,12,o2 MMS,internet,http://10.81.0.7:8002,,,0,0,195.182.114.52,8080,0.0.0.0,0.0.0.0
Germany,Quam,262,14,QuamWAP,wap.quam.de,http://wap.quam.de,,,0,0,010.041.128.001,9201,0.0.0.0,0.0.0.0
Gibraltar,Gibtel,266,1,WWW GPRS,www.gibtele.com,http://www.gibtele.com,,,0,0,,0,0.0.0.0,0.0.0.0
Gibraltar,Gibtel,266,1,WAP GPRS,wap.gibtele.com,http://wap.gibtele.com,,,0,0,195.244.195.021,8080,0.0.0.0,0.0.0.0
Gibraltar,Gibtel,266,1,MMS GPRS,mms.gibtele.com,http://mms:8081/3505,,,0,0,195.244.195.018,8080,0.0.0.0,0.0.0.0
Portugal,vodafone P,268,1,Internet Vodafone,internet.vodafone.pt,,,,0,0,,0,0.0.0.0,0.0.0.0
Portugal,vodafone P,268,1,Vodafone live! Streaming,wap.vodafone.pt,,wap,wap,0,0,,0,0.0.0.0,0.0.0.0
Portugal,vodafone P,268,1,Vodafone live!,wap.vodafone.pt,http://live.vodafone.com,wap,wap,0,0,172.16.19.50,8799,0.0.0.0,0.0.0.0
Portugal,vodafone P,268,1,Vodafone MMS,vas.vodafone.pt,http://mms/servlets/mms,vas,vas,0,0,213.30.27.63,8799,0.0.0.0,0.0.0.0
Portugal,vodafone P,268,1,Vodafone - Walkie Talkie,,,,,0,0,,0,0.0.0.0,0.0.0.0
Portugal,OPTIMUS,268,3,Optimus Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Portugal,OPTIMUS,268,3,PortalOptimus,umts,http://portal.optimus.pt,,,0,0,62.169.66.5,8799,0.0.0.0,0.0.0.0
Portugal,OPTIMUS,268,3,Optimus MMS,umts,http://mmsc:10021/mmsc,,,0,0,62.169.66.1,8799,0.0.0.0,0.0.0.0
Portugal,Oniway,268,5,MMS,portal.vmais.pt,http://mms.vmais.pt/wapenc,vmais,12345,0,0,80.90.193.3,80,0.0.0.0,0.0.0.0
Portugal,TMN,268,6,TMN Internet,internet,,,,0,0,,0,194.65.3.20,194.65.3.21
Portugal,TMN,268,6,TMNi9,wap.tmn.pt,http://tmni9.pt,tmn,tmnnet,0,0,172.30.2.2,80,0.0.0.0,0.0.0.0
Portugal,TMN,268,6,TMNi9 Streaming,wap.tmn.pt,,tmn,tmnnet,0,0,,0,0.0.0.0,0.0.0.0
Portugal,TMN,268,6,MMSgprs,mmsc.tmn.pt,http://mmsc/,,,0,0,10.111.2.16,8080,0.0.0.0,0.0.0.0
Luxembourg,LUXGSM,270,1,LUXGSM ISP,web.pt.lu,,,,0,0,,0,0.0.0.0,0.0.0.0
Luxembourg,LUXGSM,270,1,luxgsmwap,wap.pt.lu,http://wap.lu,wap,wap,0,0,194.154.192.98,8080,0.0.0.0,0.0.0.0
Luxembourg,LUXGSM,270,1,Luxgsm MMS,mms.pt.lu,http://mmsc.pt.lu,mms,mms,0,0,194.154.192.88,8080,0.0.0.0,0.0.0.0
Luxembourg,Tango,270,77,Tango Internet,internet,http://internet.tango.lu,,,0,0,,9201,0.0.0.0,0.0.0.0
Luxembourg,Tango,270,77,Tango MMS,mms,http://mms.tango.lu/,,,0,0,212.066.075.003,8080,0.0.0.0,0.0.0.0
Luxembourg,Tango,270,77,Tango WAP,wap,http://wap.tango.lu,,,0,0,212.066.070.006,8080,0.0.0.0,0.0.0.0
Luxembourg,VOX Mobile,270,99,VOX internet,vox.lu,,,,0,0,,0,0.0.0.0,0.0.0.0
Luxembourg,VOX Mobile,270,99,VOX wap GPRS,vox.lu,http://wap.vox.lu,vox,,0,0,218.88.139.44,8080,0.0.0.0,0.0.0.0
Luxembourg,VOX Mobile,270,99,VOX mms GPRS,vox.lu,http://www.vox.lu,vox,,0,0,212.88.139.44,8080,0.0.0.0,0.0.0.0
Ireland,Vodafone IE,272,1,Vodafone ISP,isp.vodafone.ie,,vodafone,vodafone,0,0,,0,0.0.0.0,0.0.0.0
Ireland,Vodafone IE,272,1,Vodafone live ! Streaming,live.vodafone.com,,dublin,dublin,0,0,,0,0.0.0.0,0.0.0.0
Ireland,Vodafone IE,272,1,Vodafone live !,live.vodafone.com,http://live.vodafone.com,dublin,dublin,0,0,10.24.59.100,80,0.0.0.0,0.0.0.0
Ireland,Vodafone IE,272,1,Vodafone MMS,mms.vodafone.net,http://www.vodafone.ie/mms,dublin,dublin,0,0,10.24.59.200,80,0.0.0.0,0.0.0.0
Ireland,O2 - IRL,272,2,o2 IE Internet,open.internet,,gprs,gprs,0,0,,0,0.0.0.0,0.0.0.0
Ireland,O2 - IRL,272,2,O2 GPRS,wap.dol.ie,http://www.o2.ie,user,user123,0,0,62.40.32.40,8080,0.0.0.0,0.0.0.0
Ireland,O2 - IRL,272,2,O2 MMS Postpay,wap.dol.ie,http://mmsc.mms.o2.ie:8002,user,user123,0,0,62.40.32.40,8080,0.0.0.0,0.0.0.0
Ireland,METEOR,272,3,Meteor ISP,isp.mymeteor.ie,,my,meteor,0,0,,0,0.0.0.0,0.0.0.0
Ireland,METEOR,272,3,Meteor WAP GPRS,wap.mymeteor.ie,http://wap.mymeteor.ie,my,meteor,0,0,10.85.85.85,9201,0.0.0.0,0.0.0.0
Ireland,METEOR,272,3,MMS over GPRS,mms.mymeteor.ie,http://mms.mymeteor.ie,my,meteor,0,0,10.85.85.85,9201,0.0.0.0,0.0.0.0
Iceland,Siminn,274,1,Siminn GPRS,wap.simi.is,http://wap.is,,,0,0,213.167.138.200,0,0.0.0.0,0.0.0.0
Iceland,Siminn,274,1,Siminn GPRS WAP,wap.simi.is,http://wap.is,,,0,0,213.167.138.200,8080,0.0.0.0,0.0.0.0
Iceland,Siminn,274,1,Siminn MMS,mms.simi.is,http://mms.simi.is/servlets/mms,,,0,0,213.167.138.200,8080,0.0.0.0,0.0.0.0
Iceland,Og Vodafone,274,2,OgVodafoneGPRS,wap.gprs.is,http://wap.ogvodafone.is/,,,0,0,194.144.136.136,80,0.0.0.0,0.0.0.0
Iceland,Og Vodafone,274,2,OgVodafoneMMS,mms.gprs.is,http://mmsc.ogvodafone.is,ekkert,ekkert,0,0,10.22.0.10,80,0.0.0.0,0.0.0.0
Iceland,Og Vodafone,274,3,OgVodafoneGPRS,wap.gprs.is,http://wap.ogvodafone.is/,,,0,0,194.144.136.136,80,0.0.0.0,0.0.0.0
Iceland,Og Vodafone,274,3,OgVodafoneMMS,mms.gprs.is,http://mmsc.ogvodafone.is,ekkert,ekkert,0,0,10.22.0.10,80,0.0.0.0,0.0.0.0
Albania,Vodafone AL,276,2,VFAL Internet,vodafoneweb,http://www.vodafone.al,,,0,0,010.000.009.002,9201,0.0.0.0,0.0.0.0
Albania,Vodafone AL,276,2,VFAL MMS,vfalmms,http://mmsc.vodafone.al,,,0,0,010.000.009.002,8080,0.0.0.0,0.0.0.0
Albania,Vodafone AL,276,2,VFAL WAP,vfalwap,http://wap.vodafone.al,,,0,0,010.000.009.002,8080,0.0.0.0,0.0.0.0
Malta,Vodafone MT,278,1,Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Malta,Vodafone MT,278,1,MMS gprs,mms.vodafone.com.mt,http://mms.vodafone.com.mt/servlets/mms,,,0,0,10.12.0.3,9201,0.0.0.0,0.0.0.0
Malta,Vodafone MT,278,1,Vodafone live!,wap.vodafone.com.mt,http://live.vodafone.com,,,0,0,10.12.0.2,9201,0.0.0.0,0.0.0.0
Malta,Go Mobile,278,21,Go Online,gosurfing,http://www.go.com.mt,,,0,0,,0,0.0.0.0,0.0.0.0
Malta,Go Mobile,278,21,go online WAP,gowap,http://wap.go.com.mt,,,0,0,010.020.020.129,8080,0.0.0.0,0.0.0.0
Malta,Go Mobile,278,21,go mms,gomms,http://mmsc,,,0,0,010.020.020.129,8080,0.0.0.0,0.0.0.0
Cyprus,CYTAGSM,280,1,CYTA Internet,cytanet.net,,,,0,0,,0,0.0.0.0,0.0.0.0
Cyprus,CYTAGSM,280,1,Cytagsm GPRS,cytanet.net,http://wap.cytanet.com.cy,,,0,0,195.14.130.186,80,0.0.0.0,0.0.0.0
Cyprus,CYTAGSM,280,1,cytaMMS,cytamobile,http://mmsc.cyta.com.cy,user,pass,0,0,212.31.96.161,80,0.0.0.0,0.0.0.0
Cyprus,Areeba,280,10,areeba GPRS,gprs.areeba.com.cy,www.areeba.com.cy,,,0,0,,0,0.0.0.0,0.0.0.0
Cyprus,Areeba,280,10,areeba MMS,mms.areeba.com.cy,http://mms.areeba.com.cy/mmsc,mms,mms,0,0,172.024.097.001,3130,0.0.0.0,0.0.0.0
Cyprus,Areeba,280,10,areeba WAP,wap.areeba.com.cy,www.areeba.com.cy,wap,wap,0,0,172.024.097.003,3130,0.0.0.0,0.0.0.0
Georgia,Geocell,282,1,Geocell GPRS Int,internet,http://www.playmobile.ge,,,0,0,,0,0.0.0.0,0.0.0.0
Georgia,Geocell,282,1,Geo MMS,mms,http://mms.geocell.com.ge/cmmsc/post,,,0,0,010.011.240.007,8080,0.0.0.0,0.0.0.0
Georgia,Geocell,282,1,Geocell WAP GPRS,WAP,http://wap.geocell.com.ge,,,0,0,010.011.001.003,8080,0.0.0.0,0.0.0.0
Georgia,MagtiCom,282,2,GPRS Internet,gprs.ge,http://magtigsm.ge,,,0,0,,0,0.0.0.0,0.0.0.0
Georgia,MagtiCom,282,2,MMS,mms.ge,http://mms.magtigsm.ge,,,0,0,081.095.160.016,9201,0.0.0.0,0.0.0.0
Georgia,MagtiCom,282,2,MagtiCom WAP,gprs.ge,http://wap.magtigsm.ge,,,0,0,213.061.058.133,9201,0.0.0.0,0.0.0.0
Bulgaria,M-TEL GSM BG,284,1,M-TEL GPRS,inet-gprs.mtel.bg,,mtel,mtel,0,0,,0,0.0.0.0,0.0.0.0
Bulgaria,M-TEL GSM BG,284,1,Mtel WAP GPRS,wap-gprs.mtel.bg,http://wap.mtel.net,mtel,mtel,0,0,213.226.6.66,9201,0.0.0.0,0.0.0.0
Bulgaria,M-TEL GSM BG,284,1,MMS M-TEL GPRS,mms-gprs.mtel.bg,http//mmsc/,mtel,mtel,0,0,10.150.0.22,9201,0.0.0.0,0.0.0.0
Bulgaria,BG GLOBUL,284,5,Globul Internet,internet.globul.bg,,globul,,0,0,,0,0.0.0.0,0.0.0.0
Bulgaria,BG GLOBUL,284,5,Globul WAP GPRS,internet.globul.gb,http://wap.globul.bg,globul,,0,0,192.168.88.11,9201,0.0.0.0,0.0.0.0
Bulgaria,BG GLOBUL,284,5,Globul MMS GPRS,mms.globul.bg,http://mmsc1.mms.globul.bg:8002,mms,,0,0,192.168.87.11,9201,0.0.0.0,0.0.0.0
Turkey,TURKCELL,286,1,Turkcell Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,TURKCELL,286,1,Turkcell WAP,wap,http://wap.turkcell.com.tr,gprs,gprs,0,0,212.252.234.168,8080,0.0.0.0,0.0.0.0
Turkey,TURKCELL,286,1,Turkcell MMS,mms,http://mms.turkcell.com.tr/servlets/mms,mms,mms,0,0,212.252.169.217,8080,0.0.0.0,0.0.0.0
Turkey,TURKCELL,286,1,ptt,,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,TELSIM GSM,286,2,Telsim Internet,telsim,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,TELSIM GSM,286,2,Telsim WAP,telsim,http://telsimwap.com,telsim,telsim,0,0,,0,0.0.0.0,0.0.0.0
Turkey,TELSIM GSM,286,2,Telsim MMS,mms,http://217.31.233.18:6001/MM1Servlet,mms,mms,0,0,,0,0.0.0.0,0.0.0.0
Turkey,AVEA,286,3,Avea Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,AVEA,286,3,Avea WAP GPRS,wap,http://wap.avea.com.tr,wap,wap,0,0,213.161.151.201,8080,0.0.0.0,0.0.0.0
Turkey,AVEA,286,3,Avea MMS,mms,http://mms.avea.com.tr/servlets/mms,mms,mms,0,0,213.161.151.201,8080,0.0.0.0,0.0.0.0
Turkey,AVEA,286,3,poc,,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,AVEA,286,4,Avea Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Turkey,AVEA,286,4,Avea WAP GPRS,wap,http://wap.avea.com.tr,wap,wap,0,0,213.161.151.201,8080,0.0.0.0,0.0.0.0
Turkey,AVEA,286,4,Avea MMS,mms,http://mms.avea.com.tr/servlets/mms,mms,mms,0,0,213.161.151.201,8080,0.0.0.0,0.0.0.0
Turkey,AVEA,286,4,poc,,,,,0,0,,0,0.0.0.0,0.0.0.0
Slovenia,SI.mobil,293,40,SI.mobil Internet,internet.simobil.si,,simobil,internet,0,0,,0,0.0.0.0,0.0.0.0
Slovenia,SI.mobil,293,40,SI.mobil WAP GPRS,internet.simobil.si,http://wap.simobil.si,simobil,internet,0,0,80.95.224.17,9201,0.0.0.0,0.0.0.0
Slovenia,SI.mobil,293,40,SI.mobil MMS,mms.simobil.si,http://mmc/,simobil,internet,0,0,80.95.224.46,9201,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Mobitel Internet,internet,,mobitel,internet,0,0,,0,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Planet Mini,internet,http://planet.mobitel.si,mobitel,internet,0,0,213.229.249.040,8080,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Planet Maksi,internetpro,http://planet.mobitel.si,mobitel,internet,0,0,213.229.249.040,8080,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Planet Mega,internetpro,http://planet.mobitel.si,mobitel,internet,0,0,213.229.249.040,8080,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Planet Giga,internetpro,http://planet.mobitel.si,mobitel,internet,0,0,213.229.249.040,8080,0.0.0.0,0.0.0.0
Slovenia,Mobitel,293,41,Mobitel MMS,mms.mobitel.si,http://mms.mobitel.si/servlets/mms,mobitel,internet,0,0,213.229.249.040,8080,0.0.0.0,0.0.0.0
Macedonia,Mobimak,294,1,Mobimak Internet,internet,http://wap.mobimak.com.mk,internet,mobimak,0,0,,0,0.0.0.0,0.0.0.0
Macedonia,Mobimak,294,1,Mobimak GPRS WAP,wap,http://wap.mobimak.com.mk,wap,wap,0,0,62.162.155.227,8080,0.0.0.0,0.0.0.0
Macedonia,Mobimak,294,1,Mobimak MMS,mms,http://mms.mobimak.com.mk,mms,mms,0,0,62.162.155.227,8080,0.0.0.0,0.0.0.0
Macedonia,Cosmofon,294,2,Cosmofon MMS,mms,http://195.167.65.220:8002,,,0,0,010.010.010.020,8080,0.0.0.0,0.0.0.0
Liechtenstein,Swisscom Mobile,295,1,Swisscom,gprs.swisscom.ch,http://portal.swisscom-mobile.ch,,,0,0,,0,0.0.0.0,0.0.0.0
Liechtenstein,Swisscom Mobile,295,1,Swisscom WAP,gprs.swisscom.ch,http://portal.swisscom-mobile.ch,,,0,0,192.168.210.001,8080,0.0.0.0,0.0.0.0
Liechtenstein,Swisscom Mobile,295,1,Swisscom MMS,event.swisscom.ch,http://mms.natel.ch:8079/,,,0,0,192.168.210.002,8080,0.0.0.0,0.0.0.0
Liechtenstein,Orange FL,295,2,Orange Internet,internet-ofl,http://www.orange.li,,,0,0,192.168.010.002,0,213.55.128.1,213.55.128.2
Liechtenstein,Orange FL,295,2,Orange WAP,internet-ofl,http://wap.orange.ch,,,0,0,192.168.010.002,8080,0.0.0.0,0.0.0.0
Liechtenstein,Orange FL,295,2,Orange MMS,mms-ofl,http://192.168.151.3:8002,,,0,0,192.168.151.002,8080,0.0.0.0,0.0.0.0
Liechtenstein,FL1,295,5,FL1 GPRS,mobilkom.li,http://wap.a1.net/li/start.wml,ppp@A1plus.at,,0,0,194.48.124.71,8001,0.0.0.0,0.0.0.0
Liechtenstein,FL1,295,5,FL1 MMS,free.FL1.net,http://mmsc.a1.net,ppp@A1plus.at,,0,0,194.48.124.71,8001,0.0.0.0,0.0.0.0
